stock_code,stock_name,shares,weight,date
2308,台達電,751000,3.6929,2026-05-07
6257,矽格,6886000,3.1633,2026-05-07
6223,旺矽,288000,3.1243,2026-05-07
6147,頎邦,6969000,2.8933,2026-05-07
4958,臻鼎-KY,2770000,2.5509,2026-05-07
6488,環球晶,1223000,2.0916,2026-05-07
1785,光洋科,5000000,1.9949,2026-05-07
3491,昇達科,563000,1.967,2026-05-07
6285,啟碁,3260000,1.7999,2026-05-07
3017,奇鋐,322000,1.6771,2026-05-07
2303,聯電,7947000,1.6539,2026-05-07
2467,志聖,1303000,1.5568,2026-05-07
3583,辛耘,882000,1.516,2026-05-07
6805,富世達,325000,1.3457,2026-05-07
3533,嘉澤,196000,1.2047,2026-05-07
2059,川湖,111000,1.1586,2026-05-07
3030,德律,1176000,1.0589,2026-05-07
6510,精測,126000,1.0136,2026-05-07
5289,宜鼎,285000,0.968,2026-05-07
6274,台燿,297000,0.9255,2026-05-07
8996,高力,389000,0.9018,2026-05-07
2404,漢唐,384000,0.8256,2026-05-07
2347,聯強,4026000,0.7285,2026-05-07
3211,順達,831000,0.6882,2026-05-07
3131,弘塑,95000,0.6392,2026-05-07
2313,華通,1126000,0.6059,2026-05-07
2472,立隆電,1315000,0.5714,2026-05-07
2368,金像電,169000,0.5285,2026-05-07
3711,日月光投控,380000,0.4425,2026-05-07
3665,貿聯-KY,63136,0.3785,2026-05-07
6691,洋基工程,166000,0.2402,2026-05-07
4938,和碩,1317000,0.2394,2026-05-07
5274,信驊,6000,0.2315,2026-05-07
8046,南電,107000,0.2185,2026-05-07
6177,達麗,1862350,0.1845,2026-05-07
3376,新日興,371000,0.172,2026-05-07
2885,元大金,1150420,0.1391,2026-05-07
8464,億豐,148000,0.1043,2026-05-07
1319,東陽,355000,0.0612,2026-05-07
4441,振大環球,62000,0.0264,2026-05-07
3443,創意,1000,0.0117,2026-05-07
2548,華固,30600,0.0082,2026-05-07
1519,華城,600,0.0011,2026-05-07
8358,金居,1000,0.001,2026-05-07
3706,神達,1400,0.0002,2026-05-07
2886,兆豐金,1000,0.0,2026-05-07
2881,富邦金,250,0.0,2026-05-07
2330,台積電,1728000,8.4935,2026-05-08
5536,聖暉*,3502000,6.4643,2026-05-08
6669,緯穎,513000,5.7257,2026-05-08
2383,台光電,510000,5.1996,2026-05-08
2454,聯發科,573000,4.4644,2026-05-08
3105,穩懋,4118000,4.3531,2026-05-08
2345,智邦,797000,4.0628,2026-05-08
3264,欣銓,8430000,4.053,2026-05-08
6139,亞翔,2533000,3.8819,2026-05-08
2360,致茂,799000,3.8243,2026-05-08
2308,台達電,766000,3.6171,2026-05-08
6257,矽格,7010000,3.1747,2026-05-08
6223,旺矽,288000,3.1062,2026-05-08
6147,頎邦,7068000,3.0038,2026-05-08
2059,川湖,246000,2.809,2026-05-08
4958,臻鼎-KY,2770000,2.3841,2026-05-08
6488,環球晶,1235000,2.1259,2026-05-08
3491,昇達科,563000,1.9999,2026-05-08
1785,光洋科,5096000,1.8266,2026-05-08
3017,奇鋐,337000,1.7685,2026-05-08
6285,啟碁,3320000,1.7636,2026-05-08
2303,聯電,8040000,1.5755,2026-05-08
2467,志聖,1329000,1.5318,2026-05-08
3583,辛耘,890000,1.5053,2026-05-08
6805,富世達,325000,1.3812,2026-05-08
3533,嘉澤,199000,1.1532,2026-05-08
3030,德律,1197000,1.0007,2026-05-08
5289,宜鼎,290000,0.9959,2026-05-08
6510,精測,126000,0.9681,2026-05-08
6274,台燿,301000,0.8851,2026-05-08
8996,高力,389000,0.8474,2026-05-08
2404,漢唐,384000,0.8365,2026-05-08
2347,聯強,4109000,0.7249,2026-05-08
3211,順達,849000,0.6952,2026-05-08
2472,立隆電,1315000,0.6251,2026-05-08
2313,華通,1148000,0.6246,2026-05-08
3131,弘塑,95000,0.5994,2026-05-08
2368,金像電,173000,0.4938,2026-05-08
3711,日月光投控,388000,0.4297,2026-05-08
3665,貿聯-KY,64136,0.3785,2026-05-08
4938,和碩,1345000,0.2436,2026-05-08
5274,信驊,6000,0.2183,2026-05-08
8046,南電,107000,0.1961,2026-05-08
6177,達麗,1862350,0.187,2026-05-08
3376,新日興,371000,0.1612,2026-05-08
2885,元大金,1150420,0.1395,2026-05-08
8464,億豐,148000,0.1089,2026-05-08
1319,東陽,355000,0.0611,2026-05-08
4441,振大環球,62000,0.0259,2026-05-08
3443,創意,1000,0.0111,2026-05-08
2548,華固,30600,0.0081,2026-05-08
1519,華城,600,0.0011,2026-05-08
8358,金居,1000,0.0009,2026-05-08
3706,神達,1400,0.0002,2026-05-08
2886,兆豐金,1000,0.0,2026-05-08
2881,富邦金,250,0.0,2026-05-08
