stock_id,name,market,industry
5306,桂盟,TWSE,運動休閒
5388,中磊,TWSE,通信網路業
5434,崇越,TWSE,電子通路業
5469,瀚宇博,TWSE,電子零組件業
5471,松翰,TWSE,半導體業
5484,慧友,TWSE,光電業
5515,建國,TWSE,建材營造業
5519,隆大,TWSE,建材營造業
5521,工信,TWSE,建材營造業
5522,遠雄,TWSE,建材營造業
5525,順天,TWSE,建材營造業
5531,鄉林,TWSE,建材營造業
5533,皇鼎,TWSE,建材營造業
5534,長虹,TWSE,建材營造業
5538,東明-KY,TWSE,鋼鐵工業
5546,永固-KY,TWSE,建材營造業
5607,遠雄港,TWSE,航運業
5608,四維航,TWSE,航運業
5706,鳳凰,TWSE,觀光餐旅
5871,中租-KY,TWSE,其他業
5876,上海商銀,TWSE,金融保險業
5880,合庫金,TWSE,金融保險業
5906,台南-KY,TWSE,貿易百貨業
5907,大洋-KY,TWSE,貿易百貨業
6005,群益證,TWSE,金融保險業
6024,群益期,TWSE,金融保險業
6108,競國,TWSE,電子零組件業
6112,邁達特,TWSE,資訊服務業
6115,鎰勝,TWSE,電子零組件業
6116,彩晶,TWSE,光電業
6117,迎廣,TWSE,電腦及週邊設備業
6120,達運,TWSE,光電業
6128,上福,TWSE,電腦及週邊設備業
6133,金橋,TWSE,電子零組件業
6136,富爾特,TWSE,通信網路業
6139,亞翔,TWSE,其他電子業
6141,柏承,TWSE,電子零組件業
6142,友勁,TWSE,通信網路業
6152,百一,TWSE,通信網路業
6153,嘉聯益,TWSE,電子零組件業
6155,鈞寶,TWSE,電子零組件業
6164,華興,TWSE,光電業
6165,浪凡,TWSE,數位雲端
6166,凌華,TWSE,電腦及週邊設備業
6168,宏齊,TWSE,光電業
6176,瑞儀,TWSE,光電業
6177,達麗,TWSE,建材營造業
6183,關貿,TWSE,資訊服務業
6184,大豐電,TWSE,其他業
6189,豐藝,TWSE,電子通路業
6191,精成科,TWSE,電子零組件業
6192,巨路,TWSE,其他電子業
6196,帆宣,TWSE,其他電子業
6197,佳必琪,TWSE,電子零組件業
6201,亞弘電,TWSE,其他電子業
6202,盛群,TWSE,半導體業
6205,詮欣,TWSE,電子零組件業
6206,飛捷,TWSE,電腦及週邊設備業
6209,今國光,TWSE,光電業
6213,聯茂,TWSE,電子零組件業
6214,精誠,TWSE,資訊服務業
6215,和椿,TWSE,其他電子業
6216,居易,TWSE,通信網路業
6224,聚鼎,TWSE,電子零組件業
6225,天瀚,TWSE,光電業
6226,光鼎,TWSE,光電業
6230,尼得科超眾,TWSE,電腦及週邊設備業
6235,華孚,TWSE,電腦及週邊設備業
6239,力成,TWSE,半導體業
6243,迅杰,TWSE,半導體業
6257,矽格,TWSE,半導體業
6269,台郡,TWSE,電子零組件業
6271,同欣電,TWSE,半導體業
6272,驊陞,TWSE,電子零組件業
6277,宏正,TWSE,電腦及週邊設備業
6278,台表科,TWSE,光電業
6281,全國電,TWSE,電子通路業
6282,康舒,TWSE,電子零組件業
6283,淳安,TWSE,其他電子業
6285,啟碁,TWSE,通信網路業
6405,悅城,TWSE,光電業
6409,旭隼,TWSE,其他電子業
6412,群電,TWSE,電子零組件業
6414,樺漢,TWSE,電腦及週邊設備業
6415,矽力*-KY,TWSE,半導體業
6416,瑞祺電通,TWSE,通信網路業
6426,統新,TWSE,通信網路業
6431,光麗-KY,TWSE,生技醫療業
6438,迅得,TWSE,其他電子業
6442,光聖,TWSE,通信網路業
6443,元晶,TWSE,光電業
6446,藥華藥,TWSE,生技醫療業
6449,鈺邦,TWSE,電子零組件業
6451,訊芯-KY,TWSE,半導體業
6456,GIS-KY,TWSE,光電業
6464,台數科,TWSE,其他業
6472,保瑞,TWSE,生技醫療業
6477,安集,TWSE,光電業
6491,晶碩,TWSE,生技醫療業
6504,南六,TWSE,其他業
6505,台塑化,TWSE,油電燃氣業
6515,穎崴,TWSE,半導體業
6525,捷敏-KY,TWSE,半導體業
6526,達發,TWSE,半導體業
6531,愛普*,TWSE,半導體業
6533,晶心科,TWSE,半導體業
6541,泰福-KY,TWSE,生技醫療業
6550,北極星藥業-KY,TWSE,生技醫療業
6552,易華電,TWSE,半導體業
6558,興能高,TWSE,其他電子業
6573,虹揚-KY,TWSE,半導體業
6579,研揚,TWSE,電腦及週邊設備業
6581,鋼聯,TWSE,綠能環保
6582,申豐,TWSE,橡膠工業
6585,鼎基,TWSE,其他業
6589,台康生技,TWSE,生技醫療業
6591,動力-KY,TWSE,電腦及週邊設備業
6592,和潤企業,TWSE,其他業
6598,ABC-KY,TWSE,生技醫療業
6605,帝寶,TWSE,汽車工業
6606,建德工業,TWSE,電機機械
6614,資拓宏宇,TWSE,數位雲端
6625,必應,TWSE,其他業
6641,基士德-KY,TWSE,綠能環保
6655,科定,TWSE,其他業
6657,華安,TWSE,生技醫療業
6658,聯策,TWSE,其他電子業
6666,羅麗芬-KY,TWSE,生技醫療業
6668,中揚光,TWSE,光電業
6669,緯穎,TWSE,電腦及週邊設備業
6670,復盛應用,TWSE,運動休閒
6671,三能-KY,TWSE,居家生活
6672,騰輝電子-KY,TWSE,電子零組件業
6674,鋐寶科技,TWSE,通信網路業
6689,伊雲谷,TWSE,數位雲端
6691,洋基工程,TWSE,其他電子業
6695,芯鼎,TWSE,半導體業
6698,旭暉應材,TWSE,其他電子業
6706,惠特,TWSE,光電業
6715,嘉基,TWSE,電子零組件業
6719,力智,TWSE,半導體業
6722,輝創,TWSE,其他電子業
6742,澤米,TWSE,光電業
6743,安普新,TWSE,其他電子業
6753,龍德造船,TWSE,航運業
6754,匯僑設計,TWSE,居家生活
6756,威鋒電子,TWSE,半導體業
6757,台灣虎航,TWSE,航運業
6768,志強-KY,TWSE,運動休閒
6770,力積電,TWSE,半導體業
6776,展碁國際,TWSE,電子通路業
6781,AES-KY,TWSE,電子零組件業
6782,視陽,TWSE,生技醫療業
6789,采鈺,TWSE,半導體業
6790,永豐實,TWSE,造紙工業
6792,詠業,TWSE,通信網路業
6794,向榮生技,TWSE,生技醫療業
6796,晉弘,TWSE,生技醫療業
6799,來頡,TWSE,半導體業
6805,富世達,TWSE,電子零組件業
6806,森崴能源,TWSE,綠能環保
6807,峰源-KY,TWSE,居家生活
6830,汎銓,TWSE,其他電子業
6831,邁科,TWSE,電腦及週邊設備業
6834,天二科技,TWSE,電子零組件業
6835,圓裕,TWSE,電子零組件業
6838,台新藥,TWSE,生技醫療業
6861,睿生光電,TWSE,生技醫療業
6862,三集瑞-KY,TWSE,電子零組件業
6863,永道-KY,TWSE,通信網路業
6869,雲豹能源,TWSE,綠能環保
6873,泓德能源,TWSE,綠能環保
6885,全福生技,TWSE,生技醫療業
6887,寶綠特-KY,TWSE,綠能環保
6890,來億-KY,TWSE,運動休閒
6901,鑽石投資,TWSE,其他業
6902,GOGOLOOK,TWSE,數位雲端
6906,現觀科,TWSE,數位雲端
6909,創控,TWSE,半導體業
6914,阜爾運通,TWSE,其他業
6916,華凌,TWSE,光電業
6918,愛派司,TWSE,生技醫療業
6919,康霈*,TWSE,生技醫療業
6923,中台,TWSE,綠能環保
6928,攸泰科技,TWSE,電腦及週邊設備業
6931,青松健康,TWSE,生技醫療業
6933,AMAX-KY,TWSE,電腦及週邊設備業
6934,心誠鎂,TWSE,生技醫療業
6936,永鴻生技,TWSE,生技醫療業
6937,天虹,TWSE,半導體業
6944,兆聯實業,TWSE,綠能環保
6952,大武山,TWSE,其他業
6957,裕慶-KY,TWSE,其他業
6958,日盛台駿,TWSE,其他業
6962,奕力-KY,TWSE,半導體業
6965,中傑-KY,TWSE,運動休閒
6994,富威電力,TWSE,綠能環保
7705,三商餐飲,TWSE,觀光餐旅
7711,永擎,TWSE,電腦及週邊設備業
7721,微程式,TWSE,數位雲端
7722,LINEPAY,TWSE,數位雲端
7732,金興精密,TWSE,汽車工業
7736,虎山,TWSE,汽車工業
7749,意騰-KY,TWSE,半導體業
7750,新代,TWSE,電機機械
7765,中華資安,TWSE,數位雲端
7769,鴻勁,TWSE,半導體業
7780,大研生醫*,TWSE,食品工業
7786,東方風能,TWSE,綠能環保
7788,松川精密,TWSE,電子零組件業
7791,皇家可口,TWSE,食品工業
7795,長廣,TWSE,電子零組件業
7799,禾榮科,TWSE,生技醫療業
8011,台通,TWSE,通信網路業
8016,矽創,TWSE,半導體業
8021,尖點,TWSE,其他電子業
8028,昇陽半導體,TWSE,半導體業
8033,雷虎,TWSE,其他業
8039,台虹,TWSE,電子零組件業
8045,達運光電,TWSE,通信網路業
8046,南電,TWSE,電子零組件業
8070,長華*,TWSE,電子通路業
8072,陞泰,TWSE,電子通路業
8081,致新,TWSE,半導體業
8101,華冠,TWSE,通信網路業
8103,瀚荃,TWSE,電子零組件業
8104,錸寶,TWSE,光電業
8105,凌巨,TWSE,光電業
8110,華東,TWSE,半導體業
8112,至上,TWSE,電子通路業
8114,振樺電,TWSE,電腦及週邊設備業
8131,福懋科,TWSE,半導體業
8150,南茂,TWSE,半導體業
8163,達方,TWSE,電腦及週邊設備業
8201,無敵,TWSE,其他電子業
8210,勤誠,TWSE,電腦及週邊設備業
8213,志超,TWSE,電子零組件業
8215,明基材,TWSE,光電業
8222,寶一,TWSE,電機機械
8249,菱光,TWSE,電子零組件業
8261,富鼎,TWSE,半導體業
8271,宇瞻,TWSE,半導體業
8341,日友,TWSE,綠能環保
8367,建新國際,TWSE,航運業
8374,羅昇,TWSE,電機機械
8404,百和興業-KY,TWSE,其他業
8411,福貞-KY,TWSE,其他業
8422,可寧衛*,TWSE,綠能環保
8429,金麗-KY,TWSE,貿易百貨業
8438,昶昕,TWSE,綠能環保
8442,威宏-KY,TWSE,其他業
8443,阿瘦,TWSE,貿易百貨業
8454,富邦媒,TWSE,數位雲端
8462,柏文,TWSE,運動休閒
8463,潤泰材,TWSE,其他業
8464,億豐,TWSE,居家生活
8466,美吉吉-KY,TWSE,其他業
8467,波力-KY,TWSE,運動休閒
8473,山林水,TWSE,綠能環保
8476,台境*,TWSE,綠能環保
8478,東哥遊艇,TWSE,運動休閒
8481,政伸,TWSE,其他業
8482,商億-KY,TWSE,居家生活
8488,吉源-KY,TWSE,其他業
8499,鼎炫-KY,TWSE,其他電子業
8926,台汽電,TWSE,油電燃氣業
8940,新天地,TWSE,觀光餐旅
8996,高力,TWSE,電機機械
9802,鈺齊-KY,TWSE,運動休閒
9902,台火,TWSE,其他業
9904,寶成,TWSE,運動休閒
9905,大華,TWSE,其他業
9906,欣巴巴,TWSE,建材營造業
9907,統一實,TWSE,其他業
9908,大台北,TWSE,油電燃氣業
9910,豐泰,TWSE,運動休閒
9911,櫻花,TWSE,居家生活
9912,偉聯,TWSE,電腦及週邊設備業
9914,美利達,TWSE,運動休閒
9917,中保科,TWSE,其他業
9918,欣天然,TWSE,油電燃氣業
9919,康那香,TWSE,其他業
9921,巨大,TWSE,運動休閒
9924,福興,TWSE,居家生活
9925,新保,TWSE,其他業
9926,新海,TWSE,油電燃氣業
9927,泰銘,TWSE,其他業
9928,中視,TWSE,其他業
9929,秋雨,TWSE,其他業
9930,中聯資源,TWSE,綠能環保
9931,欣高,TWSE,油電燃氣業
9933,中鼎,TWSE,其他業
9934,成霖,TWSE,居家生活
9935,慶豐富,TWSE,居家生活
9937,全國,TWSE,油電燃氣業
9938,百和,TWSE,其他業
9939,宏全,TWSE,其他業
9940,信義,TWSE,其他業
9941,裕融,TWSE,其他業
9942,茂順,TWSE,其他業
9943,好樂迪,TWSE,觀光餐旅
9944,新麗,TWSE,其他業
9945,潤泰新,TWSE,其他業
9946,三發地產,TWSE,建材營造業
9955,佳龍,TWSE,綠能環保
9958,世紀鋼,TWSE,鋼鐵工業
2254,巨鎧精密-創,TWSE,汽車工業
2258,鴻華先進-創,TWSE,汽車工業
2432,倚天酷碁-創,TWSE,電腦及週邊設備業
3150,鈺寶-創,TWSE,半導體業
4590,富田-創,TWSE,電機機械
6534,正瀚-創,TWSE,生技醫療業
6645,金萬林-創,TWSE,生技醫療業
6771,平和環保-創,TWSE,綠能環保
6854,錼創科技-KY創,TWSE,半導體業
6921,嘉雨思-創,TWSE,半導體業
6924,榮惠-KY創,TWSE,電子零組件業
6949,沛爾生醫-創,TWSE,生技醫療業
6951,青新-創,TWSE,綠能環保
6955,邦睿生技-創,TWSE,生技醫療業
6969,成信實業*-創,TWSE,綠能環保
6988,威力暘-創,TWSE,汽車工業
7610,聯友金屬-創,TWSE,綠能環保
7631,聚賢研發-創,TWSE,其他電子業
7730,暉盛-創,TWSE,半導體業
7740,熙特爾-創,TWSE,綠能環保
7823,奧義賽博-KY創,TWSE,數位雲端
8162,微矽電子-創,TWSE,半導體業
8487,愛爾達-創,TWSE,數位雲端
1240,茂生農經,TWO,農業科技業
1259,安心,TWO,觀光餐旅
1264,德麥,TWO,食品工業
1268,漢來美食,TWO,觀光餐旅
1294,漢田生技,TWO,食品工業
1295,生合,TWO,食品工業
1336,台翰,TWO,電子零組件業
1565,精華,TWO,生技醫療業
1569,濱川,TWO,電腦及週邊設備業
1570,力肯,TWO,電機機械
1580,新麥,TWO,電機機械
1584,精剛,TWO,其他業
1586,和勤,TWO,電機機械
1591,駿吉-KY,TWO,電機機械
1593,祺驊,TWO,運動休閒
1595,川寶,TWO,電子零組件業
1599,宏佳騰,TWO,電機機械
1742,台蠟,TWO,化學工業
1777,生泰,TWO,生技醫療業
1781,合世,TWO,生技醫療業
1784,訊聯,TWO,生技醫療業
1785,光洋科,TWO,其他電子業
1788,杏昌,TWO,生技醫療業
1796,金穎生技,TWO,食品工業
1799,易威,TWO,生技醫療業
1813,寶利徠,TWO,生技醫療業
1815,富喬,TWO,電子零組件業
2035,唐榮,TWO,鋼鐵工業
2061,風青,TWO,電器電纜
2063,世鎧,TWO,鋼鐵工業
2064,晉椿,TWO,鋼鐵工業
2065,世豐,TWO,鋼鐵工業
2066,世德,TWO,電機機械
2067,嘉鋼,TWO,電機機械
2070,精湛,TWO,電機機械
2073,雄順,TWO,鋼鐵工業
2221,大甲,TWO,其他業
2230,泰茂,TWO,電機機械
2235,謚源,TWO,電機機械
2596,綠意,TWO,建材營造業
2640,大車隊,TWO,數位雲端
2641,正德,TWO,航運業
2643,捷迅,TWO,航運業
2718,全心投控,TWO,建材營造業
2719,燦星旅,TWO,觀光餐旅
2724,藝舍-KY,TWO,其他業
2726,雅茗-KY,TWO,觀光餐旅
2729,瓦城,TWO,觀光餐旅
2732,六角,TWO,觀光餐旅
2734,易飛網,TWO,觀光餐旅
2736,富野,TWO,觀光餐旅
2740,天蔥,TWO,觀光餐旅
2743,山富,TWO,觀光餐旅
2745,五福,TWO,觀光餐旅
2751,王座,TWO,觀光餐旅
2752,豆府,TWO,觀光餐旅
2754,亞洲藏壽司,TWO,觀光餐旅
2755,揚秦,TWO,觀光餐旅
2756,聯發國際,TWO,觀光餐旅
2916,滿心,TWO,居家生活
2924,宏太-KY,TWO,居家生活
2926,誠品生活,TWO,文化創意業
2937,集雅社,TWO,居家生活
2941,米斯特,TWO,居家生活
2947,振宇五金,TWO,居家生活
2948,寶陞,TWO,居家生活
2949,欣新網,TWO,數位雲端
3064,泰偉,TWO,文化創意業
3066,李洲,TWO,光電業
3067,全域,TWO,其他電子業
3071,協禧,TWO,電腦及週邊設備業
3073,天方能源,TWO,綠能環保
3078,僑威,TWO,電子零組件業
3081,聯亞,TWO,通信網路業
3083,網龍,TWO,文化創意業
3085,新零售,TWO,數位雲端
3086,華義,TWO,文化創意業
3088,艾訊,TWO,電腦及週邊設備業
3093,港建*,TWO,其他電子業
3095,及成,TWO,通信網路業
3105,穩懋,TWO,半導體業
3114,好德,TWO,電子零組件業
3115,富榮綱,TWO,電子零組件業
3118,進階,TWO,生技醫療業
3122,笙泉,TWO,半導體業
3128,昇銳,TWO,光電業
3131,弘塑,TWO,其他電子業
3141,晶宏,TWO,半導體業
3147,大綜,TWO,資訊服務業
3152,璟德,TWO,通信網路業
3158,嘉實,TWO,資訊服務業
3162,精確,TWO,電機機械
3163,波若威,TWO,通信網路業
3169,亞信,TWO,半導體業
3171,炎洲流通,TWO,居家生活
3176,基亞,TWO,生技醫療業
3178,公準,TWO,半導體業
3188,鑫龍騰,TWO,建材營造業
3191,雲嘉南,TWO,電子零組件業
3205,佰研,TWO,生技醫療業
3206,志豐,TWO,電子零組件業
3207,耀勝,TWO,電子零組件業
3211,順達,TWO,電腦及週邊設備業
3213,茂訊,TWO,電腦及週邊設備業
3217,優群,TWO,電子零組件業
3218,大學光,TWO,生技醫療業
3219,倚強科,TWO,其他電子業
3221,台嘉碩,TWO,通信網路業
3224,三顧,TWO,電子通路業
3226,龍鋒,TWO,電機機械
3227,原相,TWO,半導體業
3228,金麗科,TWO,半導體業
3230,錦明,TWO,光電業
3232,昱捷,TWO,電子通路業
3234,光環,TWO,通信網路業
3236,千如,TWO,電子零組件業
3252,海灣,TWO,觀光餐旅
3259,鑫創,TWO,半導體業
3260,威剛,TWO,半導體業
3264,欣銓,TWO,半導體業
3265,台星科,TWO,半導體業
3268,海德威,TWO,半導體業
3272,東碩,TWO,電腦及週邊設備業
3276,宇環,TWO,電子零組件業
3284,太普高,TWO,其他業
3285,微端,TWO,其他電子業
3287,廣寰科,TWO,電腦及週邊設備業
3288,點晶,TWO,電子零組件業
3289,宜特,TWO,其他電子業
3290,東浦,TWO,電子零組件業
3293,鈊象,TWO,文化創意業
3294,英濟,TWO,電子零組件業
3297,杭特,TWO,光電業
3303,岱稜,TWO,其他電子業
3306,鼎天,TWO,通信網路業
3310,佳穎,TWO,電子零組件業
3313,斐成,TWO,其他業
3317,尼克森,TWO,半導體業
3322,建舜電,TWO,電子零組件業
3323,加百裕,TWO,電腦及週邊設備業
3324,雙鴻,TWO,其他電子業
3325,旭品,TWO,電腦及週邊設備業
3332,幸康,TWO,電子零組件業
3339,泰谷,TWO,光電業
3349,寶德,TWO,電腦及週邊設備業
3354,律勝,TWO,電子零組件業
3357,臺慶科,TWO,電子零組件業
3360,尚立,TWO,電子通路業
3362,先進光,TWO,光電業
3363,上詮,TWO,通信網路業
3372,典範,TWO,半導體業
3373,熱映,TWO,其他電子業
3374,精材,TWO,半導體業
3379,彬台,TWO,電機機械
3388,崇越電,TWO,電子零組件業
3390,旭軟,TWO,電子零組件業
3402,漢科,TWO,其他電子業
3426,台興,TWO,電機機械
3430,奇鈦科,TWO,化學工業
3434,哲固,TWO,光電業
3438,類比科,TWO,半導體業
3441,聯一光,TWO,光電業
3444,利機,TWO,電子通路業
3455,由田,TWO,光電業
3465,進泰電子,TWO,其他電子業
3466,德晉,TWO,通信網路業
3467,台灣精材,TWO,半導體業
3479,安勤,TWO,電腦及週邊設備業
3483,力致,TWO,電腦及週邊設備業
3484,崧騰,TWO,電子零組件業
3489,森寶,TWO,建材營造業
3490,單井,TWO,光電業
3491,昇達科,TWO,通信網路業
3492,長盛,TWO,電子零組件業
3498,陽程,TWO,其他電子業
3499,環天科,TWO,通信網路業
3508,位速,TWO,其他電子業
3511,矽瑪,TWO,電子零組件業
3512,皇龍,TWO,建材營造業
3516,亞帝歐,TWO,光電業
3520,華盈,TWO,電子零組件業
3521,台鋼建設,TWO,建材營造業
3522,御嵿,TWO,觀光餐旅
3523,迎輝,TWO,光電業
3526,凡甲,TWO,電子零組件業
3527,聚積,TWO,半導體業
3529,力旺,TWO,半導體業
3531,先益,TWO,光電業
3537,堡達,TWO,電子零組件業
3540,曜越,TWO,電腦及週邊設備業
3541,西柏,TWO,其他電子業
3546,宇峻,TWO,文化創意業
3548,兆利,TWO,電子零組件業
3551,世禾,TWO,綠能環保
3552,同致,TWO,其他電子業
3555,博士旺,TWO,半導體業
3556,禾瑞亞,TWO,半導體業
3558,神準,TWO,通信網路業
3564,其陽,TWO,通信網路業
3567,逸昌,TWO,半導體業
3570,大塚,TWO,資訊服務業
3577,泓格,TWO,電腦及週邊設備業
3580,友威科,TWO,其他電子業
3581,博磊,TWO,半導體業
3587,閎康,TWO,其他電子業
3594,磐儀,TWO,電腦及週邊設備業
3597,映興,TWO,電子零組件業
3609,三一東林,TWO,電子零組件業
3611,鼎翰,TWO,電腦及週邊設備業
3615,安可,TWO,光電業
3623,富晶通,TWO,光電業
3624,光頡,TWO,電子零組件業
3625,西勝,TWO,電腦及週邊設備業
3628,盈正,TWO,其他電子業
3629,地心引力,TWO,文化創意業
3630,新鉅科,TWO,光電業
3631,晟楠,TWO,電子零組件業
3632,研勤,TWO,通信網路業
3646,艾恩特,TWO,電子零組件業
3663,鑫科,TWO,其他電子業
3664,安瑞-KY,TWO,通信網路業
3666,光耀,TWO,光電業
3672,康聯訊,TWO,通信網路業
3675,德微,TWO,半導體業
3680,家登,TWO,半導體業
3684,榮昌,TWO,通信網路業
3685,元創精密,TWO,電機機械
3687,歐買尬,TWO,數位雲端
3689,湧德,TWO,電子零組件業
3691,碩禾,TWO,光電業
3693,營邦,TWO,電腦及週邊設備業
3707,漢磊,TWO,半導體業
3709,鑫聯大投控,TWO,電腦及週邊設備業
3710,連展投控,TWO,電子零組件業
3713,新晶投控,TWO,綠能環保
4102,永日,TWO,生技醫療業
4105,東洋,TWO,生技醫療業
4107,邦特,TWO,生技醫療業
4109,加捷生醫,TWO,生技醫療業
4111,濟生,TWO,生技醫療業
4113,聯上,TWO,建材營造業
4114,健喬,TWO,生技醫療業
4116,明基醫,TWO,生技醫療業
4120,友華,TWO,生技醫療業
4121,優盛,TWO,生技醫療業
4123,晟德,TWO,生技醫療業
4126,太醫,TWO,生技醫療業
4127,天良,TWO,生技醫療業
4128,中天,TWO,生技醫療業
4129,聯合,TWO,生技醫療業
4130,健亞,TWO,生技醫療業
4131,浩泰,TWO,生技醫療業
4138,曜亞,TWO,生技醫療業
4139,馬光-KY,TWO,生技醫療業
4147,中裕,TWO,生技醫療業
4153,鈺緯,TWO,生技醫療業
4154,樂威科-KY,TWO,其他業
4157,太景*-KY,TWO,生技醫療業
4160,訊聯基因,TWO,生技醫療業
4161,聿新科,TWO,生技醫療業
4162,智擎,TWO,生技醫療業
4163,鐿鈦,TWO,生技醫療業
4166,友霖,TWO,生技醫療業
4167,松瑞藥,TWO,生技醫療業
4168,醣聯,TWO,生技醫療業
4171,瑞基,TWO,農業科技業
4173,久裕,TWO,生技醫療業
4174,浩鼎,TWO,生技醫療業
4175,杏一,TWO,生技醫療業
4183,福永生技,TWO,生技醫療業
4188,安克,TWO,生技醫療業
4192,杏國,TWO,生技醫療業
4198,欣大健康,TWO,生技醫療業
4205,中華食,TWO,食品工業
4207,環泰,TWO,食品工業
4303,信立,TWO,塑膠工業
4304,勝昱,TWO,塑膠工業
4305,世坤,TWO,塑膠工業
4401,東隆興,TWO,紡織纖維
4402,郡都開發,TWO,紡織纖維
4406,新昕纖,TWO,紡織纖維
4413,飛寶企業,TWO,紡織纖維
4416,三圓,TWO,建材營造業
4417,金洲,TWO,紡織纖維
4419,皇家美食,TWO,觀光餐旅
4420,光明,TWO,紡織纖維
4430,耀億,TWO,其他業
4432,銘旺實,TWO,紡織纖維
4433,興采,TWO,紡織纖維
4442,竣邦-KY,TWO,紡織纖維
4502,健信,TWO,電機機械
4503,金雨,TWO,電機機械
4506,崇友,TWO,電機機械
4510,高鋒,TWO,電機機械
4513,福裕,TWO,電機機械
4523,永彰,TWO,電機機械
4527,方土霖,TWO,電機機械
4528,江興鍛,TWO,電機機械
4529,淳紳,TWO,其他業
4530,宏易,TWO,觀光餐旅
4533,協易機,TWO,電機機械
4534,慶騰,TWO,電機機械
4535,至興,TWO,電機機械
4538,大詠城,TWO,電機機械
4541,晟田,TWO,其他業
4542,科嶠,TWO,電子零組件業
4543,萬在,TWO,電機機械
4549,桓達,TWO,電機機械
4550,長佳,TWO,電機機械
4554,橙的,TWO,其他電子業
4556,旭然,TWO,其他業
4558,寶緯,TWO,電機機械
4561,健椿,TWO,電機機械
4563,百德,TWO,電機機械
4568,科際精密,TWO,電機機械
4577,達航科技,TWO,其他電子業
4580,捷流閥業,TWO,電機機械
4584,君帆,TWO,電機機械
4609,唐鋒,TWO,居家生活
4702,中美實,TWO,居家生活
4706,大恭,TWO,化學工業
4707,磐亞,TWO,化學工業
4711,永純,TWO,化學工業
4714,永捷,TWO,化學工業
4716,大立,TWO,化學工業
4721,美琪瑪,TWO,化學工業
4726,永昕,TWO,生技醫療業
4728,雙美,TWO,生技醫療業
4729,熒茂,TWO,光電業
4735,豪展,TWO,生技醫療業
4741,泓瀚,TWO,化學工業
4743,合一,TWO,生技醫療業
4744,皇將,TWO,生技醫療業
4745,合富-KY,TWO,生技醫療業
4747,強生,TWO,生技醫療業
4749,新應材,TWO,半導體業
4754,國碳科,TWO,化學工業
4760,勤凱,TWO,其他電子業
4767,誠泰科技,TWO,化學工業
4768,晶呈科技,TWO,化學工業
4772,台特化,TWO,化學工業
4804,大略-KY,TWO,觀光餐旅
4806,桂田文創,TWO,文化創意業
4903,聯光通,TWO,通信網路業
4905,台聯電,TWO,通信網路業
4907,富宇,TWO,建材營造業
4908,前鼎,TWO,通信網路業
4909,新復興,TWO,通信網路業
4911,德英,TWO,生技醫療業
4923,力士,TWO,半導體業
4924,欣厚-KY,TWO,電腦及週邊設備業
4931,新盛力,TWO,電腦及週邊設備業
4933,友輝,TWO,光電業
4939,亞電,TWO,電子零組件業
4946,辣椒,TWO,文化創意業
4950,金耘國際,TWO,鋼鐵工業
4951,精拓科,TWO,半導體業
4953,緯軟,TWO,資訊服務業
4966,譜瑞-KY,TWO,半導體業
4971,IET-KY,TWO,半導體業
4972,湯石照明,TWO,光電業
4973,廣穎,TWO,半導體業
4974,亞泰,TWO,電子零組件業
4979,華星光,TWO,通信網路業
4987,科誠,TWO,電腦及週邊設備業
4991,環宇-KY,TWO,半導體業
4995,晶達,TWO,光電業
5009,榮剛,TWO,鋼鐵工業
5011,久陽,TWO,鋼鐵工業
5013,強新,TWO,鋼鐵工業
5014,建錩,TWO,鋼鐵工業
5015,華祺,TWO,鋼鐵工業
5016,松和,TWO,鋼鐵工業
5201,凱衛,TWO,資訊服務業
5202,力新,TWO,資訊服務業
5205,中茂,TWO,綠能環保
5206,坤悅,TWO,建材營造業
5209,新鼎,TWO,其他業
5210,寶碩,TWO,資訊服務業
5211,蒙恬,TWO,資訊服務業
5212,凌網,TWO,資訊服務業
5213,亞昕,TWO,建材營造業
5220,萬達光電,TWO,光電業
5223,安力-KY,TWO,電腦及週邊設備業
5227,立凱-KY,TWO,電子零組件業
5228,鈺鎧,TWO,電子零組件業
5230,雷笛克光學,TWO,光電業
5236,凌陽創新,TWO,半導體業
5245,智晶,TWO,光電業
5251,天鉞電,TWO,光電業
5263,智崴,TWO,文化創意業
5272,笙科,TWO,半導體業
5274,信驊,TWO,半導體業
5276,達輝-KY,TWO,其他業
5278,尚凡*,TWO,數位雲端
5287,數字,TWO,數位雲端
5289,宜鼎,TWO,電腦及週邊設備業
5291,邑昇,TWO,電子零組件業
5299,杰力,TWO,半導體業
5301,寶得利,TWO,觀光餐旅
5302,太欣,TWO,半導體業
5309,系統電,TWO,電子零組件業
5310,天剛,TWO,資訊服務業
5312,寶島科,TWO,生技醫療業
5314,世紀*,TWO,其他業
5315,光聯,TWO,光電業
5321,美而快,TWO,數位雲端
5324,士開,TWO,建材營造業
5328,華容,TWO,電子零組件業
5340,建榮,TWO,電子零組件業
5344,立衛,TWO,半導體業
5345,馥鴻,TWO,其他業
5347,世界,TWO,半導體業
5348,正能量智能,TWO,運動休閒
5351,鈺創,TWO,半導體業
5353,台林,TWO,通信網路業
5355,佳總,TWO,電子零組件業
5356,協益,TWO,電腦及週邊設備業
5364,力麗店,TWO,觀光餐旅
5371,中光電,TWO,光電業
5381,合正,TWO,電子零組件業
5386,青雲,TWO,電腦及週邊設備業
5392,能率,TWO,光電業
5398,慕康生醫,TWO,其他業
